BuildingType,PropertyGFABuilding(s),YearBuilt,Longitude,NumberofBuildings,Neighborhood,NumberofFloors,PrimaryPropertyType,ComplianceStatus,SiteEnergyUse(kBtu),PropertyGFATotal,TotalGHGEmissions,Latitude,PropertyGFAParking,ListOfAllPropertyUseTypes,CouncilDistrictCode,OSEBuildingID,Age,Central,Delridge,Downtown,East,Greater duwamish,Lake union,Magnolia / queen anne,North,Northeast,Northwest,Southeast,Southwest,Hospital,Hotel,K-12 School,Laboratory,Large Office,Low-Rise Multifamily,Medical Office,Mixed Use Property,Other,Refrigerated Warehouse,Residence Hall,Restaurant,Retail Store,Self-Storage Facility,Senior Care Community,Small- and Mid-Sized Office,Supermarket / Grocery Store,University,Warehouse,Worship Facility,NonResidential,Nonresidential COS,SPS-District K-12,CSC 2,CSC 3,CSC 4,CSC 5,CSC 6,CSC 7
NonResidential,2.0357790272734224,1900,-122.33327,0.9090909090909091,Downtown,0.5639717536764728,Other,1,9.798881336914677,1.8179819170014597,2.3126385291607257,47.60135,0.0,"Bar/Nightclub, Food Sales, Museum, Retail Store, Supermarket/Grocery Store",CSC 7,26594,23.900688288443316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.03975604950082,1900,-122.33201000000001,0.9090909090909091,Downtown,0.9316864056685098,Small- and Mid-Sized Office,1,10.22376961752085,1.8201247301137038,3.889290801134188,47.599540000000005,0.0,"Office, Restaurant",CSC 7,26601,23.900688288443316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Nonresidential COS,2.041153142374438,1929,-122.33195,0.9090909090909091,Downtown,1.0203072757974183,Small- and Mid-Sized Office,1,10.676423409832113,1.8208579627184536,5.427872595861691,47.59986,0.0,"Office, Other",CSC 7,26602,20.11480282237562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
NonResidential,2.037178713358199,2010,-122.26935,0.9090909090909091,Southeast,0.7978618320884237,Medical Office,1,10.22449450567728,1.8187446369328875,3.0527198136300626,47.5195,0.0,Medical Office,CSC 2,26611,3.5230695244851766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0400921321686827,1927,-122.31036999999999,0.9090909090909091,Northeast,0.9316864056685098,Worship Facility,1,9.94114729750495,1.8203021387727327,3.720687677311929,47.66517,0.0,"Office, Worship Facility",CSC 4,26657,20.39205841249586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
NonResidential,2.0356527463751304,2004,-122.30998999999998,0.9090909090909091,Northeast,0.7978618320884237,Other,1,10.126072917373504,1.8179126825942467,4.105935972870298,47.66453,0.0,"Office, Social/Meeting Hall",CSC 4,26667,5.7219799153991255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.0407778909203844,1950,-122.31948999999999,0.9090909090909091,Northeast,0.9316864056685098,Worship Facility,1,10.11496391401812,1.8206621406404437,3.961896806172851,47.67842,0.0,Worship Facility,CSC 4,26670,17.014787515592495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
NonResidential,2.0417998840897487,1965,-122.3231,0.9090909090909091,Northwest,1.0203072757974183,Small- and Mid-Sized Office,1,10.068048126730067,1.8211934194159414,3.432306652055959,47.67819,0.0,"Office, Parking",CSC 6,26681,14.527927260856787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.0376013381514477,1978,-122.32576999999999,0.9090909090909091,Northwest,0.7978618320884237,Worship Facility,1,9.628122232166515,1.818973186628213,2.7480212165484827,47.67783,0.0,Worship Facility,CSC 6,26695,12.101308980579928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
NonResidential,2.0374311560268343,1900,-122.33115,10.0,Downtown,0.9316864056685098,Small- and Mid-Sized Office,1,10.261613261023689,1.8188812552070512,4.236444465888576,47.599540000000005,0.0,"Office, Other",CSC 7,26706,23.900688288443316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.040214940427463,1906,-122.33065,0.9090909090909091,Downtown,1.0841848388382287,Small- and Mid-Sized Office,1,9.95137876970339,1.82036680799666,2.0708239288381587,47.599709999999995,0.0,Office,CSC 7,26708,23.15475901495937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0381459911880326,1904,-122.33057,0.9090909090909091,Downtown,1.1328599915937387,Other,1,10.132399350154852,1.819266473635401,3.671384473020318,47.60055,0.0,Other - Lodging/Residential,CSC 7,26711,23.40533078583279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0389177758556154,1905,-122.3299,10.0,Downtown,0.7978618320884237,Small- and Mid-Sized Office,1,9.94010812414478,1.8196795577600955,2.047792356333774,47.60026,0.0,Office,CSC 7,26719,23.28029112296243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0404176851650315,1906,-122.32987,0.9090909090909091,Downtown,1.0203072757974183,Warehouse,1,10.12179082207772,1.820473382760232,2.4331106578057926,47.59986,0.0,"Non-Refrigerated Warehouse, Office, Retail Store",CSC 7,26720,23.15475901495937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0361488143948367,1900,-122.32717,0.9090909090909091,Downtown,0.9316864056685098,Mixed Use Property,1,9.89346010084603,1.8181842623159719,1.9502279907783526,47.599,0.0,"Office, Other, Retail Store",CSC 2,26726,23.900688288443316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.038801224842558,1925,-122.32677,0.9090909090909091,Downtown,1.0203072757974183,Hotel,1,10.651261591998171,1.819617369543875,5.35773859562687,47.5985,0.0,"Hotel, Retail Store",CSC 2,26728,20.666614673039575,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.037347627071088,1970,-122.32548,0.9090909090909091,Downtown,0.7978618320884237,Small- and Mid-Sized Office,1,9.896495280533765,1.8188360834727566,2.457487243646076,47.5962,0.0,Office,CSC 2,26731,13.630307491989226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.039954102848652,1938,-122.32618000000001,0.9090909090909091,Lake union,0.5639717536764728,Warehouse,1,9.873637597428349,1.8202293530080107,1.9381268121205748,47.65429,0.0,"Non-Refrigerated Warehouse, Office, Retail Store",CSC 4,26759,18.831243232577346,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
NonResidential,2.037287192159281,2007,-122.32721000000001,0.9090909090909091,Lake union,0.9316864056685098,Small- and Mid-Sized Office,1,10.281221733165076,1.8205401290339862,2.779894260908793,47.653729999999996,2.3777746130959847,"Office, Parking",CSC 4,26761,4.696400625649494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.03585228366219,1954,-122.28577,0.9090909090909091,North,0.5639717536764728,Worship Facility,1,9.700990511287637,1.8180220491868966,3.111706321773912,47.71705,0.0,Worship Facility,CSC 5,26773,16.377951851384967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
NonResidential,2.035843718706947,1993,-122.32598999999999,10.0,Downtown,0.9316864056685098,Small- and Mid-Sized Office,1,10.113144756022585,1.8180173582164125,3.5692888495122523,47.59819,0.0,"Office, Restaurant",CSC 2,26833,8.796348938914724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0354814214842114,1909,-122.32536999999999,0.9090909090909091,Downtown,0.9316864056685098,Mixed Use Property,1,9.758369766653587,1.8178186445581441,3.102687377138567,47.59769,0.0,"Multifamily Housing, Retail Store, Social/Meeting Hall",CSC 2,26834,22.775143281049452,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.040028152525731,1910,-122.32598,0.9090909090909091,Downtown,1.0841848388382287,Hotel,1,9.992435832292562,1.8202684142320555,4.093465388116615,47.59983,0.0,Hotel,CSC 2,26838,22.647575923634708,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.03848866952856,1909,-122.32542,0.9090909090909091,Downtown,0.9316864056685098,Small- and Mid-Sized Office,1,10.080834317282871,1.8194502564569006,2.346139520572683,47.60105,0.0,"Multifamily Housing, Office, Other",CSC 2,26847,22.775143281049452,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0371743439755545,1908,-122.31458,0.9090909090909091,Central,0.9316864056685098,Other,1,9.916649736046963,1.818742269678615,3.6381198545496263,47.60285,0.0,"Office, Social/Meeting Hall",CSC 3,26883,22.902191712031062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0355066200891665,1924,-122.30998000000001,0.9090909090909091,Northeast,0.9316864056685098,Other,1,9.995405828523483,1.8178324835057729,3.8600030793299736,47.66192,0.0,Other - Lodging/Residential,CSC 4,26905,20.80290701701974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.0360275647839856,1929,-122.31007,0.9090909090909091,Northeast,0.9316864056685098,Residence Hall,1,9.678582669242022,1.818117980280725,1.5094111820307468,47.6617,0.0,Residence Hall/Dormitory,CSC 4,26906,20.11480282237562,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.0375980949246446,1926,-122.30863000000001,0.9090909090909091,Northeast,0.9316864056685098,Residence Hall,1,10.130156051863167,1.8189714359359765,4.3205966391961095,47.662890000000004,0.0,Residence Hall/Dormitory,CSC 4,26909,20.529668595478103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.036517368316905,1926,-122.30873999999999,0.9090909090909091,Northeast,1.0203072757974183,Residence Hall,1,10.14847193851799,1.818385340161661,4.1013999512575205,47.661640000000006,0.0,Residence Hall/Dormitory,CSC 4,26911,20.529668595478103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.038882142869861,1976,-122.30801000000001,0.9090909090909091,Northeast,0.9316864056685098,Residence Hall,1,9.902241228050466,1.8196605524730185,1.9681207694794516,47.66238,0.0,Residence Hall/Dormitory,CSC 4,26922,12.495588243604647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Nonresidential COS,2.036117755189576,2005,-122.31986,10.0,East,0.7978618320884237,Mixed Use Property,1,10.287575744822162,1.8192291179880529,4.542695040981982,47.60153,2.357851386510239,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Other - Technology/Science, Parking, Pre-school/Daycare",CSC 2,26924,5.392980935718334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NonResidential,2.043034668862728,1987,-122.31088000000001,0.9090909090909091,Central,0.7978618320884237,Senior Care Community,1,10.8897910234468,1.8218262202507078,5.7494529963488485,47.60133,0.0,Senior Care Community,CSC 3,26930,10.204369831274256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Nonresidential COS,2.035621906059132,1913,-122.31088000000001,0.9090909090909091,Central,0.9316864056685098,Other,1,10.339066719210111,1.8178957638858029,4.814247048803825,47.60133,0.0,"Other - Education, Performing Arts, Social/Meeting Hall",CSC 3,26933,22.261689486840314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
NonResidential,2.036102833595415,1925,-122.30596000000001,0.9090909090909091,Central,0.7978618320884237,K-12 School,1,10.107921687657786,1.818159134071009,4.132181803310769,47.6032,0.0,K-12 School,CSC 3,26939,20.666614673039575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0385832987998724,1921,-122.32303,0.9090909090909091,East,0.9316864056685098,University,1,10.33769439703925,1.819500903926051,4.723231303334411,47.62531,0.0,College/University,CSC 3,26956,21.20796135213357,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Nonresidential COS,2.038055987418579,1950,-122.38257,0.9090909090909091,Ballard,0.7978618320884237,Other,1,10.141181816825648,1.8192181072318692,4.151596102751971,47.68475,0.0,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Pre-school/Daycare",CSC 6,26961,17.014787515592495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
NonResidential,2.038571483109747,1997,-122.38479,0.9090909090909091,Southwest,0.5639717536764728,Supermarket / Grocery Store,1,11.092302850673144,1.8194945824022992,6.274754427473149,47.58217,0.0,"Office, Supermarket/Grocery Store",CSC 1,26986,7.769556798029931,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NonResidential,2.0356382776838253,1988,-122.29153000000001,0.9090909090909091,East,0.7978618320884237,Mixed Use Property,1,10.386411559438425,1.8179047457071849,4.50420008093756,47.626999999999995,0.0,"Fitness Center/Health Club/Gym, Medical Office, Office, Parking, Restaurant",CSC 3,26994,9.97896049531284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0387840899198366,1999,-122.31798,0.9090909090909091,Northeast,0.7978618320884237,Mixed Use Property,1,10.719867272767761,1.8196082209573243,3.7748076953692777,47.66272,0.0,"Office, Other, Parking, Retail Store",CSC 4,26997,7.222254072845075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.040540746028558,1960,-122.32758999999999,0.9090909090909091,Greater duwamish,0.5639717536764728,Warehouse,1,10.05617365855275,1.8205379554086147,3.477120600103237,47.54761,0.0,Non-Refrigerated Warehouse,CSC 2,27013,15.388276185072913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0391647533469044,1969,-122.32543000000001,0.9090909090909091,Greater duwamish,0.5639717536764728,Small- and Mid-Sized Office,1,10.029676168205027,1.8198111047643237,3.3793374398811804,47.544940000000004,0.0,"Non-Refrigerated Warehouse, Office, Parking",CSC 2,27016,13.813073453960884,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.03798022180109,1950,-122.30819,0.9090909090909091,Northeast,0.9316864056685098,Residence Hall,1,10.141482099812976,1.8191773614625808,4.234699586497377,47.66281,0.0,Residence Hall/Dormitory,CSC 4,27020,17.014787515592495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.0363052383442217,1963,-122.30201000000001,0.9090909090909091,Southeast,0.7978618320884237,Worship Facility,1,9.524207641871039,1.8182696780159506,3.0243895659952815,47.58671,0.0,"Parking, Worship Facility",CSC 3,27080,14.876256575948759,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
NonResidential,2.0356397634877372,1976,-122.32688,0.9090909090909091,Greater duwamish,0.5639717536764728,Warehouse,1,9.641091969246125,1.8179055607946462,3.0167779601699025,47.54443,0.0,Non-Refrigerated Warehouse,CSC 2,27117,12.495588243604647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0377321356380165,1951,-122.32758000000001,0.9090909090909091,Greater duwamish,0.7978618320884237,Warehouse,1,10.03918199019558,1.819043749321455,3.952404237835,47.544909999999994,0.0,Non-Refrigerated Warehouse,CSC 2,27122,16.85718442992669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0371072088490823,1974,-122.32791999999999,0.9090909090909091,Greater duwamish,0.5639717536764728,Distribution Center,1,9.603987621103537,1.8187058859679694,3.0864619584056276,47.54333,0.0,Distribution Center,CSC 2,27131,12.881486991445298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0388428192922663,1992,-122.32218999999999,0.9090909090909091,Downtown,0.9316864056685098,Warehouse,1,10.141474260206802,1.81963957115777,2.4758613317350497,47.59775,0.0,Non-Refrigerated Warehouse,CSC 2,27141,9.04096444249606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
NonResidential,2.037675553991303,1912,-122.32542,0.9090909090909091,East,1.0203072757974183,K-12 School,1,9.984742944370584,1.8190132346366548,3.746577838336541,47.60745,0.0,K-12 School,CSC 3,27142,22.39085627071869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0487800397224514,2000,-122.33389,0.9090909090909091,Downtown,1.1328599915937387,Large Office,1,11.096558121640195,1.8245898996442196,4.68152975574526,47.60331,0.0,"Bank Branch, Office, Parking",CSC 7,27145,6.9385729444419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0389299549111017,1998,-122.38609,0.9090909090909091,Southwest,0.5639717536764728,Supermarket / Grocery Store,1,10.911639901662303,1.8196860521021103,5.543870130828473,47.544270000000004,0.0,Supermarket/Grocery Store,CSC 1,27162,7.499077242030887,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
SPS-District K-12,2.040242547888265,1954,-122.36113,0.9090909090909091,Northwest,0.5639717536764728,K-12 School,1,10.163556007977341,1.8203813339519246,4.017155444854665,47.70597,0.0,K-12 School,CSC 5,27205,16.377951851384967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
NonResidential,2.0389303234196063,1912,-122.32262,0.9090909090909091,East,0.9316864056685098,Other,1,9.783698025830905,1.8196862485930858,3.0421178857086653,47.61314,0.0,Other,CSC 3,27244,22.39085627071869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0408627743132226,1948,-122.31366000000001,0.9090909090909091,North,0.7978618320884237,Other,1,10.745364484183842,1.8207065105099738,3.834717200904903,47.73368,0.0,Other,CSC 5,27303,17.326918971950015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
NonResidential,2.039653344210506,1997,-122.31675,0.9090909090909091,Northeast,0.5639717536764728,Supermarket / Grocery Store,1,11.116727217452613,1.8218752221382124,6.161202660577714,47.68217,2.3889586972167685,"Parking, Supermarket/Grocery Store",CSC 4,27378,7.769556798029931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.043091916047418,1956,-122.28481000000001,0.1639344262295082,Central,0.7978618320884237,Small- and Mid-Sized Office,1,10.514754999132915,1.8218552990261934,3.3021256717560314,47.60207,0.0,"Non-Refrigerated Warehouse, Office, Restaurant, Retail Store",CSC 3,27389,16.052864663139307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.035863681633816,1947,-122.31238,0.9090909090909091,East,0.7978618320884237,Mixed Use Property,1,10.134202867171595,1.8180282912946735,4.066041605145207,47.62164,0.0,"Office, Other - Entertainment/Public Assembly, Other - Public Services, Restaurant, Urgent Care/Clinic/Other Outpatient",CSC 3,27406,17.48149015826508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Nonresidential COS,2.0363338737065417,1921,-122.36294,0.9090909090909091,Magnolia / queen anne,0.9316864056685098,Distribution Center,1,9.467441317687461,1.818285302813452,1.0870054336670092,47.63319,0.0,Distribution Center,CSC 7,27455,21.20796135213357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
NonResidential,2.039459195070788,1956,-122.36141,0.9090909090909091,Magnolia / queen anne,0.7978618320884237,Other,1,10.703175220031817,1.8199675124965284,3.735796795538137,47.63286,0.0,Other,CSC 7,27456,16.052864663139307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.036643364723075,1977,-122.32784,0.9090909090909091,Greater duwamish,0.5639717536764728,Warehouse,1,9.408191903796016,1.8184539440776755,0.9700273905099016,47.531040000000004,0.0,"Non-Refrigerated Warehouse, Other - Services",CSC 1,27482,12.299533542850595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NonResidential,2.0402809642410835,1953,-122.32578999999998,0.9090909090909091,Greater duwamish,0.5639717536764728,Warehouse,1,9.88555632444309,1.8204015398937488,3.4660924046294532,47.53326,0.0,"Non-Refrigerated Warehouse, Office, Other",CSC 1,27488,16.538790498396306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NonResidential,2.039493208538866,1979,-122.33063,0.9090909090909091,Greater duwamish,0.5639717536764728,Distribution Center,1,9.406783518474867,1.8199855506477847,1.9562263832673716,47.53379,0.0,"Distribution Center, Office",CSC 1,27494,11.900833955228919,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NonResidential,2.036449345533005,1964,-122.32954,0.9090909090909091,Greater duwamish,0.7978618320884237,Warehouse,1,9.488775255211824,1.8183482729769147,1.1276621693909834,47.53651,0.0,"Non-Refrigerated Warehouse, Office, Parking",CSC 1,27504,14.70281527151691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NonResidential,2.038340612491778,1948,-122.35316999999999,0.9090909090909091,Magnolia / queen anne,0.7978618320884237,Other,1,10.156133406524951,1.8193709231924327,4.339776848121679,47.62518,0.0,"Office, Other, Parking",CSC 7,27532,17.326918971950015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0363957899030796,1972,-122.3244,0.9090909090909091,Greater duwamish,0.5639717536764728,Warehouse,1,8.831721975669598,1.8183190748486642,-0.11643402816293139,47.56626,0.0,Non-Refrigerated Warehouse,CSC 2,27553,13.259561306712484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0391697990201827,1974,-122.3248,0.9090909090909091,Greater duwamish,0.5639717536764728,Warehouse,1,9.933105979435995,1.8198137889008805,2.9321885944403774,47.56501,0.0,Non-Refrigerated Warehouse,CSC 2,27554,12.881486991445298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
