PrimaryPropertyType,Latitude,NumberofFloors,ComplianceStatus,BuildingType,CouncilDistrictCode,OSEBuildingID,Neighborhood,PropertyGFAParking,TotalGHGEmissions,PropertyGFATotal,PropertyGFABuilding(s),SiteEnergyUse(kBtu),NumberofBuildings,Longitude,RecentUpgrade,Central,Delridge,Downtown,East,Greater duwamish,Lake union,Magnolia / queen anne,North,Northeast,Northwest,Southeast,Southwest,High-Rise Multifamily,Hospital,Hotel,K-12 School,Laboratory,Low-Rise Multifamily,Medical Office,Mid-Rise Multifamily,Mixed Use Property,Office,Other,Refrigerated Warehouse,Residence Hall,Restaurant,Retail Store,Self-Storage Facility,Senior Care Community,Supermarket / Grocery Store,University,Warehouse,Worship Facility,Multifamily HR (10+),Multifamily LR (1-4),Multifamily MR (5-9),NonResidential,Nonresidential COS,Nonresidential WA,SPS-District K-12,CSC 2,CSC 3,CSC 4,CSC 5,CSC 6,CSC 7,Age
Mid-Rise Multifamily,47.63363,1.5099949159285826,1,Multifamily MR (5-9),CSC 4,27438,Lake union,0.0,2.0451088625993306,1.6822873052346756,1.8184983453257593,13.780186637442842,0.5623822165765427,-122.32528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20
Distribution Center,47.63319,1.1152529779653029,1,Nonresidential COS,CSC 7,27455,Magnolia / queen anne,0.0,1.3711807233098425,1.6811050107751453,1.8166176410324202,12.95141134195595,0.5623822165765427,-122.36294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,95
Other,47.63286,0.9233437133343848,1,NonResidential,CSC 7,27456,Magnolia / queen anne,0.0,3.662792119350618,1.6821583952075991,1.8182909885056402,15.510589784280016,0.5623822165765427,-122.36141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,60
Low-Rise Multifamily,47.633379999999995,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27459,Magnolia / queen anne,0.0,3.8381611568296905,1.6834804119843194,1.8204526120015405,14.405380745269799,0.5623822165765427,-122.35738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11
Low-Rise Multifamily,47.659040000000005,1.1152529779653029,1,Multifamily LR (1-4),CSC 7,27472,Magnolia / queen anne,0.0,1.7783364488959144,1.6820520251600575,1.8181203526465526,13.4668359366442,0.5623822165765427,-122.40043999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,27
Warehouse,47.531040000000004,0.6203866890374208,1,NonResidential,CSC 1,27482,Greater duwamish,0.0,1.2864740258376797,1.681211591886566,1.8167854113733808,12.83674475803484,0.5623822165765427,-122.32784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39
Warehouse,47.53326,0.6203866890374208,1,NonResidential,CSC 1,27488,Greater duwamish,0.0,3.414113606928702,1.6824263093648688,1.8187226595849202,13.780324927902361,0.5623822165765427,-122.32578999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63
Distribution Center,47.53379,0.6203866890374208,1,NonResidential,CSC 1,27494,Greater duwamish,0.0,2.064327903869788,1.682169564080478,1.8183089293528767,12.834027257776984,0.5623822165765427,-122.33063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37
Warehouse,47.53651,0.9233437133343848,1,NonResidential,CSC 1,27504,Greater duwamish,0.0,1.4011829736136414,1.6811448316044162,1.8166802864174232,12.992864770841669,0.5623822165765427,-122.32954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52
Low-Rise Multifamily,47.63084,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27510,Magnolia / queen anne,0.0,2.1938856760707046,1.6808889539465857,1.8162784930449511,13.166236113676133,0.5623822165765427,-122.34788999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24
Low-Rise Multifamily,47.595929999999996,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,27515,Central,0.0,2.8081971497071487,1.6810790467356271,1.8165768183773798,13.729717892589324,0.5623822165765427,-122.28688999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,59
Low-Rise Multifamily,47.62573,1.1152529779653029,1,Multifamily LR (1-4),CSC 7,27528,Magnolia / queen anne,0.0,4.619368905387905,1.6828092918892987,1.8193448688151361,14.490230303966905,0.5623822165765427,-122.35496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,68
Other,47.62518,0.9233437133343848,1,NonResidential,CSC 7,27532,Magnolia / queen anne,0.0,4.221711158142542,1.6817874074690062,1.8176975886485303,14.33612724247488,0.5623822165765427,-122.35316999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,68
Low-Rise Multifamily,47.62655,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27540,Magnolia / queen anne,0.0,1.5173226235262949,1.6808663537187762,1.816243088505619,13.143181175514716,0.5623822165765427,-122.35173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,58
Warehouse,47.56626,0.6203866890374208,1,NonResidential,CSC 2,27553,Greater duwamish,0.0,0.636576829071551,1.6811263709042958,1.8166512389452072,11.754890770525027,0.5623822165765427,-122.3244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,44
Warehouse,47.56501,0.6203866890374208,1,NonResidential,CSC 2,27554,Greater duwamish,0.0,2.9258461460898246,1.682063095349948,1.8181380920256376,13.87685974075241,0.5623822165765427,-122.3248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,42
Refrigerated Warehouse,47.56477,0.6203866890374208,1,NonResidential,CSC 2,27561,Greater duwamish,0.0,2.7206373166076814,1.6813663632473168,1.8170296114935944,13.705456475289006,0.5623822165765427,-122.32628000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,55
Warehouse,47.564479999999996,0.6203866890374208,1,NonResidential,CSC 2,27562,Greater duwamish,0.0,1.3402504226184837,1.6824662433871367,1.818787245316396,12.91179788954672,0.5623822165765427,-122.32484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,42
Office,47.65576,1.1152529779653029,1,NonResidential,CSC 4,27567,Lake union,0.0,4.367420482284519,1.6807807520134725,1.8161091081024219,14.816230393962789,0.5623822165765427,-122.34208000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,21
Low-Rise Multifamily,47.62473,1.1152529779653029,1,Multifamily LR (1-4),CSC 7,27569,Magnolia / queen anne,0.0,4.190412030968334,1.6836101260037162,1.8206697769365303,14.910864126098797,0.5623822165765427,-122.34727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10
Mid-Rise Multifamily,47.71816,1.440724097438709,1,Multifamily MR (5-9),CSC 5,27570,North,0.0,3.749739342370699,1.6823711677484616,1.8186335845751738,14.400773903082172,0.5623822165765427,-122.29484,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12
Low-Rise Multifamily,47.628679999999996,1.1152529779653029,1,Multifamily LR (1-4),CSC 7,27573,Magnolia / queen anne,0.0,1.5129270120532565,1.681093434690891,1.8165994379439758,13.138191449945097,0.5623822165765427,-122.34718000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,57
Low-Rise Multifamily,47.627320000000005,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27574,Magnolia / queen anne,0.0,1.551808799597464,1.6808807703265671,1.8162656714054248,13.186704027404197,0.5623822165765427,-122.34668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,49
High-Rise Multifamily,47.612629999999996,2.031962237436615,1,Multifamily HR (10+),CSC 7,27582,East,0.0,5.755489016978394,1.6841682818420043,1.821618842675174,16.185713831323593,0.5623822165765427,-122.32923999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14
High-Rise Multifamily,47.70451,1.6635150874905027,1,Multifamily HR (10+),CSC 5,27584,Northwest,0.0,3.3130945001071823,1.6832960964211057,1.8201458781627429,15.149718547135832,0.5623822165765427,-122.33453,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,37
Low-Rise Multifamily,47.70355,1.1152529779653029,1,Multifamily LR (1-4),CSC 5,27585,Northwest,0.0,2.0149030205422647,1.6826553129552848,1.8190939367969599,13.745731328271592,0.5623822165765427,-122.33502,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,28
Office,47.70349,1.1152529779653029,1,NonResidential,CSC 5,27587,Northwest,1.6112877235086216,1.6770965609079151,1.6812804654413276,1.8156455057047087,13.344108551444624,0.5623822165765427,-122.33424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33
Low-Rise Multifamily,47.70612,1.2521923674291737,1,Multifamily LR (1-4),CSC 5,27590,Northwest,0.0,1.6134299337036377,1.6808337286543726,1.8161920028371787,13.264982321616788,0.5623822165765427,-122.3335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37
Mid-Rise Multifamily,47.61943,1.5099949159285826,1,Multifamily MR (5-9),CSC 3,27591,East,0.0,2.658159431488745,1.6824564751711122,1.8187714410479758,14.160716862752924,0.0,-122.32626,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10
Low-Rise Multifamily,47.62705,1.1152529779653029,1,Multifamily LR (1-4),CSC 3,27593,East,0.0,4.2642279738954265,1.6826243814344954,1.819043657477542,14.440645524428446,0.5623822165765427,-122.32306000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,31
Low-Rise Multifamily,47.59903,1.1152529779653029,1,Multifamily LR (1-4),CSC 2,27594,Downtown,0.0,1.4586150226995167,1.6808040955652122,1.8161456258749746,13.068699050761111,0.5623822165765427,-122.33461000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,111
Mid-Rise Multifamily,47.669940000000004,1.440724097438709,1,Multifamily MR (5-9),CSC 6,27596,Ballard,0.0,3.170945291110651,1.6822158331550934,1.8183833021210865,14.082547542099224,0.5623822165765427,-122.3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10
Worship Facility,47.71479,0.6203866890374208,1,NonResidential,CSC 5,27598,Northwest,0.0,3.12982600803469,1.6813062189607886,1.8169346330946041,13.44416277825032,0.5623822165765427,-122.32824,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,14
Low-Rise Multifamily,47.71853,1.2521923674291737,1,Multifamily LR (1-4),CSC 5,27600,North,0.0,2.3570732782781154,1.6830497486024028,1.819738982954802,14.131096362327689,0.5623822165765427,-122.31898000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21
Mid-Rise Multifamily,47.56391,1.3569138984326496,1,Multifamily MR (5-9),CSC 1,27602,Delridge,0.0,4.193737306100135,1.6833365166456562,1.8202129681416657,14.845085331291768,0.5623822165765427,-122.37286999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
Low-Rise Multifamily,47.71027,1.1152529779653029,1,Multifamily LR (1-4),CSC 5,27604,Northwest,0.0,1.7578579175523736,1.682335643827014,1.8185762639287741,13.4431174606829,0.5623822165765427,-122.33363999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,39
Low-Rise Multifamily,47.7098,1.2521923674291737,1,Multifamily LR (1-4),CSC 5,27606,Northwest,0.0,1.4861396960896067,1.6813263030088328,1.8169663376263172,13.104645335848746,0.5623822165765427,-122.33318999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,43
Low-Rise Multifamily,47.70986,1.2521923674291737,1,Multifamily LR (1-4),CSC 5,27607,Northwest,0.0,1.6770965609079151,1.6814292321415267,1.8171290061063878,13.3443392472438,0.5623822165765427,-122.33227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,45
Mid-Rise Multifamily,47.623509999999996,1.5099949159285826,1,Multifamily MR (5-9),CSC 7,27610,Magnolia / queen anne,0.0,2.4740142086215764,1.6823304064366782,1.8185678171954736,14.259683587514111,0.5623822165765427,-122.36296000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,48
Low-Rise Multifamily,47.62444,1.1152529779653029,1,Multifamily LR (1-4),CSC 3,27620,East,0.0,2.124653884501384,1.6820389279882635,1.8180993707999942,13.615844628389109,0.5623822165765427,-122.29516000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
Mid-Rise Multifamily,47.637159999999994,1.3569138984326496,1,Multifamily MR (5-9),CSC 3,27622,East,0.0,2.344686269012681,1.682243560564162,1.8184279096998324,14.11789440279618,0.5623822165765427,-122.2765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,31
Low-Rise Multifamily,47.63474,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,27625,East,0.0,1.888583653863595,1.6818992110500113,1.8178759177896295,13.597597211502043,0.5623822165765427,-122.27642,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,52
Low-Rise Multifamily,47.62664,1.1152529779653029,1,Multifamily LR (1-4),CSC 7,27634,Magnolia / queen anne,0.0,2.758109400974947,1.681516827443353,1.8172676899454532,13.385045764342424,0.5623822165765427,-122.35236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,59
Low-Rise Multifamily,47.62749,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27651,Magnolia / queen anne,0.0,1.4609379041156565,1.6813186921014696,1.8169543217275343,13.06995281447308,0.5623822165765427,-122.34992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,53
Low-Rise Multifamily,47.62672,1.1152529779653029,1,Multifamily LR (1-4),CSC 7,27652,Magnolia / queen anne,0.0,4.94356913673158,1.683994347280981,1.8213202481844357,15.564941951183838,0.5623822165765427,-122.34923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10
Low-Rise Multifamily,47.603770000000004,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27655,Downtown,0.0,3.3881121421135,1.682614875316873,1.8190282136496787,13.980914820881218,0.5623822165765427,-122.32971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,90
Low-Rise Multifamily,47.625170000000004,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27656,Magnolia / queen anne,0.0,3.080073421987742,1.6810251405312941,1.8164921215322363,13.243110017244419,0.5623822165765427,-122.3486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,106
Low-Rise Multifamily,47.62612,1.1152529779653029,1,Multifamily LR (1-4),CSC 7,27658,Magnolia / queen anne,0.0,2.944965156500338,1.6810236110515722,1.8164897195770968,13.49121100766665,0.5623822165765427,-122.34846999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,59
Senior Care Community,47.62684,1.1152529779653029,1,Multifamily LR (1-4),CSC 7,27659,Magnolia / queen anne,0.0,3.774368840129351,1.682896559651057,1.8194875744377403,14.361061613923168,0.5623822165765427,-122.34843000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10
Other,47.62342,1.1152529779653029,1,NonResidential,CSC 3,27668,Central,0.0,5.660631381000218,1.682006034045754,1.818046701154462,15.95816043960784,0.5623822165765427,-122.29688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,25
Hotel,47.60505,1.6635150874905027,1,NonResidential,CSC 7,27673,Downtown,1.6152229163971301,6.051076892039125,1.6846453395954444,1.8224045977080072,16.675283407896423,0.0,-122.3361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10
Low-Rise Multifamily,47.65397,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27679,Magnolia / queen anne,0.0,1.8229350866965048,1.6821075914701795,1.8182094391897203,13.520112795987528,0.5623822165765427,-122.38806000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,39
Low-Rise Multifamily,47.65332,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27680,Magnolia / queen anne,0.0,1.6389967146756448,1.6817354501351993,1.8176148568371058,13.295667524289014,0.5623822165765427,-122.39163,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48
Low-Rise Multifamily,47.65273,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27681,Magnolia / queen anne,0.0,1.742219023667919,1.6814021584972016,1.8170861887992933,13.423131268342098,0.5623822165765427,-122.39161999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48
Low-Rise Multifamily,47.65245,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27682,Magnolia / queen anne,0.0,1.5789787049493917,1.6813423761281525,1.816991718975892,13.222031660502193,0.5623822165765427,-122.39186000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48
Low-Rise Multifamily,47.65211,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27683,Magnolia / queen anne,0.0,1.851599469584072,1.682175031839286,1.8183177140431948,13.554595854874862,0.5623822165765427,-122.39233999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,49
Low-Rise Multifamily,47.65249,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27684,Magnolia / queen anne,0.0,2.5087859235779435,1.6828891025490003,1.8194753658408174,14.29718341429543,0.5623822165765427,-122.39098999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,47
Low-Rise Multifamily,47.652029999999996,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27685,Magnolia / queen anne,0.0,2.2082744135228043,1.6811778126369428,1.8167322048503338,13.965062250069407,0.5623822165765427,-122.39013999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48
Mid-Rise Multifamily,47.65201,1.3569138984326496,1,Multifamily MR (5-9),CSC 7,27687,Magnolia / queen anne,0.0,1.814824742159051,1.681595185440789,1.8173919476069074,13.510124694118497,0.5623822165765427,-122.3891,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,46
Mid-Rise Multifamily,47.65295,1.3569138984326496,1,Multifamily MR (5-9),CSC 7,27688,Magnolia / queen anne,0.0,1.9286186519452522,1.6823142713407444,1.8185418016667958,13.645462028513926,0.5623822165765427,-122.39078,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,46
Mid-Rise Multifamily,47.65295,1.3569138984326496,1,Multifamily MR (5-9),CSC 7,27689,Magnolia / queen anne,0.0,2.2679936482244267,1.68234468455623,1.8185908471297907,14.03261973903339,0.5623822165765427,-122.39078,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,48
Mid-Rise Multifamily,47.6531,1.3569138984326496,1,Multifamily MR (5-9),CSC 7,27690,Magnolia / queen anne,0.0,2.2289385528257473,1.6825184025420532,1.8188717018514613,13.988619496103492,0.5623822165765427,-122.39027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,48
Mid-Rise Multifamily,47.65068,1.3569138984326496,1,Multifamily MR (5-9),CSC 7,27691,Magnolia / queen anne,0.0,1.9329696377795786,1.6819040892586166,1.817883708247496,13.64980988089537,0.5623822165765427,-122.38877,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,43
Mid-Rise Multifamily,47.65115,1.3569138984326496,1,Multifamily MR (5-9),CSC 7,27692,Magnolia / queen anne,0.0,1.8531680973566984,1.6819690048107225,1.8179874557307978,13.557232340475247,0.5623822165765427,-122.38881,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,43
Mid-Rise Multifamily,47.6513,1.3569138984326496,1,Multifamily MR (5-9),CSC 7,27693,Magnolia / queen anne,0.0,1.9154509415706047,1.6821264516404033,1.8182397021691037,13.629527305337326,0.5623822165765427,-122.38887,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,43
